atm_id,transaction_date,transaction_time,amount,transaction_type,day_of_week
ATM057,2024-02-20,18:17:14,370977,RETIRO,2
ATM037,2023-09-11,05:52:55,139399,RETIRO,1
ATM040,2024-01-13,03:34:02,1981607,RETIRO,6
ATM097,2023-12-22,06:06:08,2108249,RETIRO,5
ATM099,2023-10-22,23:06:31,1583996,RETIRO,7
ATM019,2023-12-02,03:05:51,1449791,RETIRO,6
ATM100,2023-10-25,01:15:28,2804550,DEPÓSITO,3
ATM016,2023-11-14,05:02:54,3451205,DEPÓSITO,2
ATM085,2023-12-04,05:16:50,1098238,RETIRO,1
ATM065,2024-02-05,21:33:13,1834495,RETIRO,1
ATM095,2024-02-14,00:33:29,1711272,RETIRO,3
ATM025,2023-09-28,01:07:42,3830799,DEPÓSITO,4
ATM048,2023-10-04,18:09:46,406496,RETIRO,3
ATM080,2024-02-06,12:50:28,1741213,DEPÓSITO,2
ATM077,2024-02-17,14:12:29,4089271,DEPÓSITO,6
ATM010,2023-11-03,23:47:11,2596893,RETIRO,5
ATM032,2024-01-07,06:09:12,1179015,DEPÓSITO,7
ATM028,2023-09-22,23:06:26,828097,RETIRO,5
ATM085,2024-01-05,20:26:54,1889961,RETIRO,5
ATM074,2023-11-03,16:50:01,898192,RETIRO,5
ATM097,2023-11-19,07:46:07,1001681,RETIRO,7
ATM077,2023-12-14,03:04:53,121084,DEPÓSITO,4
ATM009,2023-11-08,09:48:30,1579258,DEPÓSITO,3
ATM048,2023-11-03,08:02:29,1663317,RETIRO,5
ATM002,2024-02-29,14:12:20,3789632,DEPÓSITO,4
ATM026,2023-10-31,08:07:53,4071321,DEPÓSITO,2
ATM040,2023-11-21,12:47:47,1348497,RETIRO,2
ATM065,2023-10-30,11:37:24,2892755,DEPÓSITO,1
ATM094,2023-10-09,03:33:48,902972,RETIRO,1
ATM080,2023-10-30,19:51:16,2801890,DEPÓSITO,1
ATM082,2024-02-02,23:26:40,3231157,DEPÓSITO,5
ATM059,2023-10-03,09:39:58,2803276,DEPÓSITO,2
ATM049,2023-09-01,17:02:42,1358385,RETIRO,5
ATM015,2023-11-29,04:23:08,2956580,RETIRO,3
ATM079,2023-09-04,23:55:30,2862021,RETIRO,1
ATM026,2024-01-26,12:08:46,2548727,DEPÓSITO,5
ATM007,2023-10-15,14:18:57,1023421,DEPÓSITO,7
ATM070,2023-10-21,06:55:27,1010708,RETIRO,6
ATM088,2023-12-08,19:47:03,1762854,RETIRO,5
ATM096,2023-12-01,01:44:43,2199556,RETIRO,5
ATM011,2024-02-11,17:09:45,2033972,RETIRO,7
ATM035,2023-10-21,15:37:18,4987371,DEPÓSITO,6
ATM087,2023-12-09,14:51:28,1101506,RETIRO,6
ATM056,2024-01-31,02:27:55,4141466,DEPÓSITO,3
ATM052,2023-09-27,07:58:22,1277431,DEPÓSITO,3
ATM030,2024-01-21,01:51:35,2355240,RETIRO,7
ATM038,2023-12-31,16:47:23,1064066,RETIRO,7
ATM063,2023-10-19,10:29:06,2027415,DEPÓSITO,4
ATM042,2024-02-24,17:53:45,1573209,RETIRO,6
ATM055,2023-12-27,09:01:52,2777411,DEPÓSITO,3
ATM049,2023-09-23,08:39:13,171872,DEPÓSITO,6
ATM021,2024-02-23,19:26:51,958344,DEPÓSITO,5
ATM068,2023-09-23,11:14:21,2237193,DEPÓSITO,6
ATM062,2023-12-28,20:53:58,3888488,DEPÓSITO,4
ATM096,2024-01-12,19:27:03,916898,DEPÓSITO,5
ATM048,2024-02-15,03:33:44,1073941,RETIRO,4
ATM052,2023-09-18,19:29:30,1669624,RETIRO,1
ATM086,2023-09-25,07:07:21,204400,RETIRO,1
ATM024,2023-12-01,14:31:57,3801614,DEPÓSITO,5
ATM035,2023-11-15,17:25:03,2387048,DEPÓSITO,3
ATM080,2024-01-27,03:03:05,3980653,DEPÓSITO,6
ATM079,2024-01-15,16:50:11,2314064,RETIRO,1
ATM083,2023-11-28,02:29:14,1251142,RETIRO,2
ATM030,2023-11-29,02:26:56,3262706,DEPÓSITO,3
ATM020,2024-02-19,22:27:50,1541200,RETIRO,1
ATM037,2023-12-21,06:45:45,1565923,DEPÓSITO,4
ATM087,2023-09-27,12:02:50,315415,RETIRO,3
ATM053,2024-01-14,11:31:34,153911,DEPÓSITO,7
ATM039,2023-12-25,15:40:58,2355544,RETIRO,1
ATM037,2023-12-27,04:29:08,4971959,DEPÓSITO,3
ATM005,2023-10-03,00:08:25,2706210,RETIRO,2
ATM023,2023-10-15,06:19:56,3166385,DEPÓSITO,7
ATM024,2023-12-08,07:51:56,1544788,RETIRO,5
ATM098,2023-10-25,20:10:49,1538399,RETIRO,3
ATM052,2023-11-09,08:13:18,4278389,DEPÓSITO,4
ATM074,2023-11-15,13:27:20,1950228,DEPÓSITO,3
ATM046,2023-12-04,16:24:36,3783207,DEPÓSITO,1
ATM038,2024-01-29,09:53:57,899020,DEPÓSITO,1
ATM058,2024-02-04,19:04:28,4887113,DEPÓSITO,7
ATM021,2024-01-22,14:31:52,4117188,DEPÓSITO,1
ATM054,2023-10-13,01:37:56,2413821,DEPÓSITO,5
ATM036,2023-11-25,10:50:16,1075520,DEPÓSITO,6
ATM030,2023-11-23,05:47:15,2032920,RETIRO,4
ATM053,2023-09-17,16:03:45,515638,RETIRO,7
ATM001,2023-12-17,07:29:14,249786,DEPÓSITO,7
ATM036,2023-10-24,18:53:46,1299292,DEPÓSITO,2
ATM084,2023-11-18,23:52:37,3210889,DEPÓSITO,6
ATM071,2023-11-20,06:12:51,3463131,DEPÓSITO,1
ATM020,2023-12-27,00:48:30,3832141,DEPÓSITO,3
ATM083,2023-09-07,05:28:38,4248571,DEPÓSITO,4
ATM089,2024-01-15,07:28:34,871876,DEPÓSITO,1
ATM071,2023-12-06,12:50:12,4681382,DEPÓSITO,3
ATM050,2024-01-31,12:33:15,2476030,RETIRO,3
ATM042,2023-12-24,09:16:54,1399746,RETIRO,7
ATM100,2024-02-08,10:29:44,2453067,RETIRO,4
ATM045,2023-12-13,20:04:22,868389,RETIRO,3
ATM013,2024-01-23,11:10:57,4433185,DEPÓSITO,2
ATM073,2023-10-17,04:28:42,533178,RETIRO,2
ATM039,2024-01-22,12:24:55,2097113,DEPÓSITO,1
ATM083,2023-12-14,13:41:30,4999584,DEPÓSITO,4
ATM021,2023-10-07,21:03:51,4322125,DEPÓSITO,6
ATM008,2023-11-19,08:00:14,1848301,RETIRO,7
ATM074,2024-01-02,04:05:24,145607,DEPÓSITO,2
ATM045,2023-11-28,05:06:36,1619155,RETIRO,2
ATM010,2023-11-04,13:05:29,1597089,RETIRO,6
ATM046,2023-11-20,09:20:00,671679,DEPÓSITO,1
ATM076,2023-10-17,20:45:36,609310,DEPÓSITO,2
ATM031,2023-09-30,11:56:42,793693,DEPÓSITO,6
ATM097,2023-11-10,00:37:32,1388519,RETIRO,5
ATM086,2023-10-06,01:47:04,1242155,DEPÓSITO,5
ATM026,2023-12-19,19:21:14,2716349,RETIRO,2
ATM069,2023-11-29,23:43:08,2021347,RETIRO,3
ATM070,2024-01-24,15:44:29,622631,DEPÓSITO,3
ATM014,2024-02-01,14:04:01,2308285,RETIRO,4
ATM070,2023-12-06,07:13:01,1463501,RETIRO,3
ATM004,2024-02-27,11:45:28,2755377,RETIRO,2
ATM012,2024-02-21,23:58:45,876306,DEPÓSITO,3
ATM041,2023-11-12,18:17:56,3297481,DEPÓSITO,7
ATM046,2024-02-18,16:38:59,1041357,DEPÓSITO,7
ATM092,2023-11-12,22:18:54,1026673,DEPÓSITO,7
ATM026,2024-01-13,10:42:17,3087791,DEPÓSITO,6
ATM029,2024-02-25,05:54:21,2641108,RETIRO,7
ATM037,2023-11-13,03:36:23,1925472,RETIRO,1
ATM047,2023-10-02,21:06:30,1811728,DEPÓSITO,1
ATM100,2024-02-05,15:45:09,1465825,DEPÓSITO,1
ATM059,2023-12-11,05:18:01,1701846,RETIRO,1
ATM091,2024-01-26,10:58:03,406246,RETIRO,5
ATM029,2023-12-22,16:59:40,182873,RETIRO,5
ATM021,2023-11-05,02:02:32,2185410,RETIRO,7
ATM074,2024-01-19,11:44:45,1927203,DEPÓSITO,5
ATM055,2023-09-28,08:26:20,3085006,DEPÓSITO,4
ATM020,2023-09-14,08:56:11,1659357,DEPÓSITO,4
ATM018,2023-09-30,07:05:55,2895662,RETIRO,6
ATM081,2024-02-19,13:11:22,2914687,DEPÓSITO,1
ATM045,2023-12-21,00:34:52,2065650,DEPÓSITO,4
ATM069,2024-02-13,12:18:20,710803,DEPÓSITO,2
ATM084,2023-12-11,18:20:33,1617208,DEPÓSITO,1
ATM048,2024-01-27,08:34:22,4597499,DEPÓSITO,6
ATM045,2024-01-16,02:58:39,2918993,RETIRO,2
ATM061,2024-02-10,17:25:02,2235933,DEPÓSITO,6
ATM013,2023-12-25,08:30:47,1679817,RETIRO,1
ATM027,2023-11-29,19:14:57,3919311,DEPÓSITO,3
ATM082,2024-02-18,15:53:49,799593,RETIRO,7
ATM034,2024-02-26,12:45:31,1377346,DEPÓSITO,1
ATM083,2023-12-02,00:44:38,1463810,RETIRO,6
ATM080,2023-09-03,04:13:12,165835,DEPÓSITO,7
ATM098,2024-02-20,10:37:01,1435957,RETIRO,2
ATM046,2023-10-02,21:54:32,143196,DEPÓSITO,1
ATM017,2023-12-25,06:46:58,2055060,DEPÓSITO,1
ATM094,2023-11-09,23:53:37,2742101,RETIRO,4
ATM058,2023-09-04,20:34:15,2333279,DEPÓSITO,1
ATM041,2023-09-07,19:14:38,4863197,DEPÓSITO,4
ATM001,2023-12-07,16:59:31,2349819,DEPÓSITO,4
ATM074,2024-01-27,17:02:18,921742,RETIRO,6
ATM061,2024-02-15,15:29:39,2315913,RETIRO,4
ATM056,2023-10-12,16:35:54,1809653,RETIRO,4
ATM050,2024-02-16,16:39:30,2256586,DEPÓSITO,5
ATM067,2024-01-25,16:00:55,2624099,RETIRO,4
ATM038,2023-11-06,07:36:38,2982316,DEPÓSITO,1
ATM054,2024-01-04,16:16:41,3837349,DEPÓSITO,4
ATM085,2024-02-08,21:39:09,4093425,DEPÓSITO,4
ATM058,2023-11-07,23:41:39,478427,RETIRO,2
ATM021,2023-10-08,16:08:46,585145,RETIRO,7
ATM088,2024-01-19,05:53:04,1036321,RETIRO,5
ATM006,2023-11-18,06:23:41,1325403,RETIRO,6
ATM002,2024-01-24,19:10:26,2071480,RETIRO,3
ATM048,2023-11-16,16:47:57,3529460,DEPÓSITO,4
ATM018,2024-01-15,14:18:09,2671200,RETIRO,1
ATM017,2024-01-12,01:08:56,4673417,DEPÓSITO,5
ATM020,2024-02-21,10:36:12,2827716,RETIRO,3
ATM045,2023-09-12,05:24:07,1288444,RETIRO,2
ATM085,2023-11-10,13:27:53,2438804,RETIRO,5
ATM093,2023-11-12,16:29:37,2746592,RETIRO,7
ATM039,2023-09-07,20:51:04,656609,RETIRO,4
ATM063,2023-10-13,22:01:29,1747949,RETIRO,5
ATM034,2024-02-04,07:00:01,783497,RETIRO,7
ATM064,2023-12-15,04:46:55,1020667,RETIRO,5
ATM047,2023-09-18,23:41:09,2696582,DEPÓSITO,1
ATM076,2023-09-03,23:01:40,3976074,DEPÓSITO,7
ATM100,2023-12-22,14:05:46,643413,RETIRO,5
ATM013,2024-02-29,05:09:19,4014980,DEPÓSITO,4
ATM025,2023-11-13,01:38:36,1761571,RETIRO,1
ATM064,2023-10-30,10:25:12,939328,RETIRO,1
ATM067,2024-02-09,16:20:51,4336354,DEPÓSITO,5
ATM075,2024-02-26,21:00:18,2998869,RETIRO,1
ATM022,2024-01-07,04:07:02,875240,RETIRO,7
ATM045,2023-10-03,21:46:14,1022817,DEPÓSITO,2
ATM027,2023-10-29,07:29:28,1622442,RETIRO,7
ATM014,2023-10-17,05:14:50,1828974,RETIRO,2
ATM097,2024-02-25,01:27:10,1392385,DEPÓSITO,7
ATM073,2023-11-01,00:36:39,2244924,RETIRO,3
ATM049,2023-12-26,23:43:29,1693068,RETIRO,2
ATM069,2023-11-03,12:38:24,2424019,DEPÓSITO,5
ATM064,2024-01-16,07:05:42,1954365,RETIRO,2
ATM073,2023-11-28,23:34:45,2380710,RETIRO,2
ATM025,2023-10-25,00:27:06,1240356,RETIRO,3
ATM006,2024-01-19,01:56:50,2871845,DEPÓSITO,5
ATM037,2023-09-20,05:01:14,531079,DEPÓSITO,3
ATM048,2023-12-31,12:54:52,2406194,DEPÓSITO,7
ATM038,2023-10-25,00:28:02,3926687,DEPÓSITO,3
ATM022,2024-01-12,01:56:57,71064,RETIRO,5
ATM014,2023-12-02,22:52:03,2792521,RETIRO,6
ATM077,2023-10-21,10:10:29,826403,DEPÓSITO,6
ATM040,2024-02-01,08:31:15,635218,RETIRO,4
ATM027,2023-09-20,19:13:24,855307,RETIRO,3
ATM080,2024-02-07,09:24:05,3381909,DEPÓSITO,3
ATM067,2024-02-04,15:37:43,4426797,DEPÓSITO,7
ATM016,2024-02-11,16:46:40,2015773,RETIRO,7
ATM056,2023-11-20,14:32:21,3654074,DEPÓSITO,1
ATM050,2023-09-04,20:21:52,3717214,DEPÓSITO,1
ATM043,2023-10-22,11:28:13,590244,RETIRO,7
ATM093,2023-11-27,06:00:21,462133,RETIRO,1
ATM082,2023-10-28,14:54:20,3781728,DEPÓSITO,6
ATM059,2023-10-19,18:03:17,261517,DEPÓSITO,4
ATM037,2023-09-20,10:22:35,2521034,RETIRO,3
ATM003,2023-09-05,09:30:14,263643,RETIRO,2
ATM096,2023-09-18,18:17:01,1525794,RETIRO,1
ATM030,2023-12-09,07:36:32,679932,DEPÓSITO,6
ATM050,2023-09-03,09:37:39,1023397,RETIRO,7
ATM081,2023-11-28,12:27:10,681649,RETIRO,2
ATM100,2024-02-21,13:31:09,257650,RETIRO,3
ATM032,2024-02-24,09:45:56,2726684,RETIRO,6
ATM016,2024-01-01,02:47:05,296628,DEPÓSITO,1
ATM023,2023-11-07,06:09:08,2946278,RETIRO,2
ATM033,2023-12-05,07:21:30,684850,RETIRO,2
ATM039,2024-03-01,12:32:46,1392443,DEPÓSITO,5
ATM011,2023-11-03,11:15:42,4201472,DEPÓSITO,5
ATM008,2023-09-28,11:34:39,1676833,RETIRO,4
ATM058,2024-02-25,07:18:48,1118106,DEPÓSITO,7
ATM066,2023-10-01,13:14:41,442109,RETIRO,7
ATM024,2023-12-10,07:07:19,2707734,RETIRO,7
ATM017,2023-11-12,11:08:52,1202485,DEPÓSITO,7
ATM068,2024-02-14,23:28:03,694328,DEPÓSITO,3
ATM005,2024-02-01,05:10:33,2404587,RETIRO,4
ATM070,2023-11-08,13:40:30,847570,RETIRO,3
ATM029,2024-03-01,03:37:16,385884,DEPÓSITO,5
ATM084,2024-02-12,01:05:15,4365526,DEPÓSITO,1
ATM099,2023-12-11,03:12:41,2899567,RETIRO,1
ATM045,2023-09-22,02:53:35,1510118,DEPÓSITO,5
ATM076,2023-09-06,13:19:59,769966,DEPÓSITO,3
ATM060,2023-10-26,20:25:46,1997523,RETIRO,4
ATM015,2023-11-20,02:22:06,1779571,RETIRO,1
ATM064,2024-01-20,06:18:05,2641162,RETIRO,6
ATM064,2023-10-13,09:34:16,4985645,DEPÓSITO,5
ATM022,2023-09-29,15:13:27,884601,DEPÓSITO,5
ATM085,2023-12-01,21:38:56,4823645,DEPÓSITO,5
ATM033,2023-12-01,04:35:48,2485353,DEPÓSITO,5
ATM027,2023-09-10,11:43:30,463501,DEPÓSITO,7
ATM017,2023-10-21,02:01:30,2426276,DEPÓSITO,6
ATM050,2023-09-09,00:05:08,1292672,RETIRO,6
ATM007,2023-11-15,04:22:31,2484585,RETIRO,3
ATM055,2024-01-27,07:07:59,370924,RETIRO,6
ATM044,2024-02-10,19:01:16,3659760,DEPÓSITO,6
ATM006,2023-10-18,21:42:01,3417368,DEPÓSITO,3
ATM064,2024-01-05,03:51:43,2650114,DEPÓSITO,5
ATM035,2024-02-25,06:18:23,4173722,DEPÓSITO,7
ATM072,2023-11-06,22:04:19,3843581,DEPÓSITO,1
ATM013,2023-11-20,08:50:49,4500725,DEPÓSITO,1
ATM013,2023-09-13,04:30:59,793811,RETIRO,3
ATM095,2023-10-26,03:46:46,296963,DEPÓSITO,4
ATM057,2023-11-24,19:57:36,1227007,DEPÓSITO,5
ATM036,2023-11-01,20:07:43,2419173,RETIRO,3
ATM074,2024-02-04,04:48:31,2332874,RETIRO,7
ATM016,2024-01-08,15:50:22,2200135,RETIRO,1
ATM011,2023-10-04,19:05:15,2140541,RETIRO,3
ATM008,2023-12-21,20:41:11,2209180,DEPÓSITO,4
ATM026,2023-09-23,16:26:50,763914,RETIRO,6
ATM040,2023-10-04,05:35:05,1285358,RETIRO,3
ATM079,2024-02-24,00:01:35,843447,RETIRO,6
ATM059,2024-01-08,21:21:39,3810797,DEPÓSITO,1
ATM088,2023-10-15,09:24:03,2692048,RETIRO,7
ATM043,2023-10-03,06:22:50,440618,DEPÓSITO,2
ATM043,2024-02-07,01:53:19,2564580,DEPÓSITO,3
ATM034,2023-09-19,00:53:47,4269016,DEPÓSITO,2
ATM056,2024-02-24,14:05:45,1886101,DEPÓSITO,6
ATM001,2023-12-22,20:43:17,2985397,RETIRO,5
ATM084,2023-10-04,07:53:42,604762,DEPÓSITO,3
ATM041,2023-12-24,07:03:34,1472369,DEPÓSITO,7
ATM076,2024-02-22,03:22:49,1988054,RETIRO,4
ATM029,2023-11-25,11:01:44,4077805,DEPÓSITO,6
ATM028,2024-01-26,16:13:25,1719344,DEPÓSITO,5
ATM002,2024-01-28,08:47:39,2766843,RETIRO,7
ATM047,2023-10-23,18:12:57,4742210,DEPÓSITO,1
ATM029,2023-12-28,01:55:06,299023,DEPÓSITO,4
ATM050,2023-12-14,21:29:58,1404909,DEPÓSITO,4
ATM046,2023-10-11,16:32:59,4872211,DEPÓSITO,3
ATM040,2024-02-04,23:38:49,917837,DEPÓSITO,7
ATM020,2023-10-09,20:55:43,4897918,DEPÓSITO,1
ATM077,2024-01-16,11:46:48,2043013,RETIRO,2
ATM096,2023-11-16,13:00:33,579752,DEPÓSITO,4
ATM020,2023-09-26,12:37:33,748776,DEPÓSITO,2
ATM093,2023-12-11,17:48:24,2844233,RETIRO,1
ATM077,2023-10-21,12:29:25,325482,RETIRO,6
ATM014,2023-10-06,16:19:09,2566350,RETIRO,5
ATM061,2024-01-21,20:22:34,3404679,DEPÓSITO,7
ATM036,2024-01-17,23:26:15,4265917,DEPÓSITO,3
ATM052,2023-09-23,04:38:38,632147,RETIRO,6
ATM026,2024-01-17,14:00:27,285501,DEPÓSITO,3
ATM082,2023-09-07,17:13:28,1019707,DEPÓSITO,4
ATM091,2023-09-01,02:03:37,1136802,RETIRO,5
ATM018,2023-11-27,01:40:46,2715825,DEPÓSITO,1
ATM096,2023-12-17,13:03:56,1115175,RETIRO,7
ATM068,2024-01-27,04:31:17,1667718,RETIRO,6
ATM015,2024-01-29,03:41:08,4072751,DEPÓSITO,1
ATM097,2023-09-13,17:43:41,2508114,DEPÓSITO,3
ATM042,2023-09-16,11:04:54,1144949,RETIRO,6
ATM046,2023-12-08,12:01:19,2743430,RETIRO,5
ATM027,2023-12-09,08:26:01,1526085,DEPÓSITO,6
ATM022,2023-10-08,18:50:55,1110118,RETIRO,7
ATM100,2024-02-04,00:41:52,2217014,RETIRO,7
ATM084,2023-11-05,23:14:41,761840,RETIRO,7
ATM066,2023-09-02,11:32:09,1627151,RETIRO,6
ATM096,2023-11-15,13:49:54,2775090,DEPÓSITO,3
ATM067,2023-11-25,23:20:50,1521424,RETIRO,6
ATM030,2023-12-05,15:08:24,1115200,RETIRO,2
ATM013,2023-10-28,14:11:43,1086398,DEPÓSITO,6
ATM063,2023-12-31,06:43:13,2802203,RETIRO,7
ATM019,2024-01-31,11:46:27,3424392,DEPÓSITO,3
ATM091,2023-10-03,05:32:32,2959214,DEPÓSITO,2
ATM024,2023-11-23,17:49:17,659222,DEPÓSITO,4
ATM040,2023-09-06,09:29:36,2334162,RETIRO,3
ATM096,2023-11-21,07:24:17,1251695,RETIRO,2
ATM077,2024-02-27,00:04:19,2331057,RETIRO,2
ATM039,2023-09-13,00:01:51,1148644,RETIRO,3
ATM009,2023-11-13,01:56:34,127165,RETIRO,1
ATM032,2023-09-26,12:31:48,1601333,RETIRO,2
ATM050,2023-11-16,23:05:42,2354982,DEPÓSITO,4
ATM070,2024-02-20,23:30:03,1846217,RETIRO,2
ATM069,2023-10-10,21:02:30,4907473,DEPÓSITO,2
ATM085,2023-10-25,21:06:30,3422587,DEPÓSITO,3
ATM025,2024-01-15,09:37:25,1399590,RETIRO,1
ATM070,2023-11-27,15:58:17,2088784,RETIRO,1
ATM057,2023-11-21,04:37:16,484285,RETIRO,2
ATM081,2023-11-02,02:21:14,1164567,RETIRO,4
ATM002,2023-11-10,14:28:23,563925,RETIRO,5
ATM033,2023-09-28,04:17:47,1966444,RETIRO,4
ATM035,2023-09-12,00:45:09,4691161,DEPÓSITO,2
ATM034,2023-11-24,12:52:35,263511,RETIRO,5
ATM013,2023-10-04,10:18:50,4390163,DEPÓSITO,3
ATM020,2023-11-07,09:26:52,1707335,DEPÓSITO,2
ATM008,2024-02-02,00:09:15,1009788,DEPÓSITO,5
ATM002,2023-10-12,02:13:39,2965407,RETIRO,4
ATM049,2024-02-17,00:49:33,1355081,DEPÓSITO,6
ATM017,2023-11-21,20:21:20,136465,RETIRO,2
ATM097,2023-09-08,07:23:14,2523899,RETIRO,5
ATM020,2024-01-12,06:42:51,3780833,DEPÓSITO,5
ATM081,2024-02-12,15:32:51,1951985,RETIRO,1
ATM096,2024-02-24,03:54:16,2468766,RETIRO,6
ATM075,2024-01-25,09:43:25,1936640,RETIRO,4
ATM089,2024-01-07,05:00:41,296369,DEPÓSITO,7
ATM020,2024-02-14,13:23:22,3196353,DEPÓSITO,3
ATM064,2024-01-03,07:30:41,185718,RETIRO,3
ATM075,2023-09-11,18:00:43,2171271,DEPÓSITO,1
ATM023,2023-09-26,10:02:55,1990415,RETIRO,2
ATM039,2023-12-25,18:46:05,1950599,DEPÓSITO,1
ATM095,2023-11-01,18:29:06,465636,DEPÓSITO,3
ATM035,2023-09-25,00:57:07,860167,DEPÓSITO,1
ATM092,2023-11-26,00:49:17,3959987,DEPÓSITO,7
ATM074,2023-10-23,13:10:32,1316581,DEPÓSITO,1
ATM005,2023-11-21,10:58:08,2418092,DEPÓSITO,2
ATM079,2023-11-21,20:05:34,2339490,RETIRO,2
ATM058,2023-12-23,04:40:34,2173621,DEPÓSITO,6
ATM044,2024-02-16,11:44:50,4763271,DEPÓSITO,5
ATM037,2023-09-15,08:57:43,2112133,RETIRO,5
ATM007,2023-09-20,03:44:53,3464460,DEPÓSITO,3
ATM046,2023-10-20,08:16:41,2907622,RETIRO,5
ATM059,2023-09-17,22:56:54,2201326,RETIRO,7
ATM020,2023-09-17,00:50:24,1648948,DEPÓSITO,7
ATM055,2023-09-19,09:48:58,1426811,RETIRO,2
ATM065,2023-11-18,06:34:56,629242,RETIRO,6
ATM083,2023-12-13,13:30:22,2834013,RETIRO,3
ATM043,2023-11-11,12:21:49,236235,RETIRO,6
ATM046,2023-09-06,19:48:48,1207376,RETIRO,3
ATM035,2023-12-20,21:22:10,1695404,RETIRO,3
ATM080,2023-12-20,00:11:01,272729,DEPÓSITO,3
ATM009,2023-12-12,13:01:36,1783420,RETIRO,2
ATM029,2023-10-30,01:55:03,2276224,RETIRO,1
ATM024,2024-03-01,04:44:31,2962595,RETIRO,5
ATM023,2024-01-01,20:17:43,2854056,DEPÓSITO,1
ATM018,2023-10-11,13:20:55,2108910,RETIRO,3
ATM084,2023-11-16,19:25:18,269786,DEPÓSITO,4
ATM018,2023-09-16,17:32:59,66783,RETIRO,6
ATM091,2023-11-05,05:00:06,1209403,DEPÓSITO,7
ATM022,2024-01-03,08:47:26,334897,DEPÓSITO,3
ATM035,2024-01-28,13:59:53,2706695,RETIRO,7
ATM087,2023-10-08,18:55:21,722839,RETIRO,7
ATM029,2024-02-11,15:22:47,318945,RETIRO,7
ATM072,2023-12-17,21:27:30,2035313,RETIRO,7
ATM099,2023-11-10,07:59:57,308302,RETIRO,5
ATM049,2024-02-03,16:10:22,855753,DEPÓSITO,6
ATM023,2024-01-08,18:06:42,2283603,RETIRO,1
ATM027,2023-12-05,19:05:05,1466430,DEPÓSITO,2
ATM054,2024-01-10,13:57:57,2687912,RETIRO,3
ATM021,2024-03-01,07:00:50,3644367,DEPÓSITO,5
ATM041,2023-09-17,09:43:19,2453585,RETIRO,7
ATM048,2024-02-22,02:44:46,2900607,RETIRO,4
ATM024,2023-10-30,01:19:26,3901475,DEPÓSITO,1
ATM098,2023-10-03,02:05:50,1265889,RETIRO,2
ATM014,2023-09-09,16:16:08,684083,DEPÓSITO,6
ATM012,2023-09-22,08:03:11,4931043,DEPÓSITO,5
ATM049,2024-01-26,04:39:06,1110900,RETIRO,5
ATM023,2023-11-19,05:29:54,814429,RETIRO,7
ATM093,2023-09-29,23:04:49,823733,RETIRO,5
ATM079,2023-12-20,12:36:17,195206,DEPÓSITO,3
ATM054,2023-09-05,09:38:06,3421724,DEPÓSITO,2
ATM073,2023-09-10,08:54:37,2634376,DEPÓSITO,7
ATM032,2024-02-21,21:47:25,3818521,DEPÓSITO,3
ATM065,2023-10-23,16:45:03,2188659,RETIRO,1
ATM054,2024-02-26,02:52:53,3212897,DEPÓSITO,1
ATM097,2023-12-03,15:28:36,3540516,DEPÓSITO,7
ATM026,2024-02-28,22:55:33,1872510,RETIRO,3
ATM089,2023-12-18,15:43:24,807496,DEPÓSITO,1
ATM069,2023-10-22,15:00:23,1802092,RETIRO,7
ATM098,2024-02-06,17:41:16,3226441,DEPÓSITO,2
ATM094,2023-11-10,21:22:02,3948420,DEPÓSITO,5
ATM002,2023-09-04,01:13:04,3417526,DEPÓSITO,1
ATM011,2023-11-08,15:14:42,491159,RETIRO,3
ATM046,2024-01-25,00:39:35,3904175,DEPÓSITO,4
ATM017,2024-02-27,20:17:34,1046486,RETIRO,2
ATM067,2023-10-10,20:02:53,609584,DEPÓSITO,2
ATM012,2023-12-17,14:52:26,949720,RETIRO,7
ATM083,2024-01-24,12:44:35,1169605,DEPÓSITO,3
ATM008,2023-10-01,16:44:04,2857765,RETIRO,7
ATM009,2023-09-08,14:23:27,392798,DEPÓSITO,5
ATM041,2023-11-26,07:07:00,4239780,DEPÓSITO,7
ATM027,2024-02-07,18:22:29,2960197,RETIRO,3
ATM024,2023-12-30,10:36:51,2353731,RETIRO,6
ATM057,2023-09-26,11:39:28,1428285,DEPÓSITO,2
ATM072,2023-11-12,16:10:21,263472,RETIRO,7
ATM014,2024-01-06,02:06:47,1557032,DEPÓSITO,6
ATM035,2023-10-27,20:21:46,892927,DEPÓSITO,5
ATM008,2023-12-25,15:23:34,3966736,DEPÓSITO,1
ATM082,2023-10-12,03:15:58,2341341,RETIRO,4
ATM051,2023-12-03,21:56:09,2438583,RETIRO,7
ATM074,2023-11-08,20:02:45,533912,RETIRO,3
ATM042,2023-10-30,19:16:41,1358762,RETIRO,1
ATM082,2023-11-30,12:29:48,2869320,RETIRO,4
ATM013,2023-11-06,04:22:27,2393789,RETIRO,1
ATM032,2023-09-23,04:25:20,1236074,DEPÓSITO,6
ATM065,2023-09-27,21:05:17,1780088,RETIRO,3
ATM093,2024-01-12,04:35:48,101309,DEPÓSITO,5
ATM074,2023-10-28,16:02:40,4781268,DEPÓSITO,6
ATM060,2024-02-20,03:09:30,716398,RETIRO,2
ATM036,2023-12-21,16:09:13,2742191,DEPÓSITO,4
ATM039,2023-12-10,05:18:51,938651,DEPÓSITO,7
ATM040,2023-11-30,11:41:34,1458760,RETIRO,4
ATM100,2023-11-10,01:18:47,769045,RETIRO,5
